Product Id,Product Type,Product,Type,Market Size,Market,State,Budget Sales,Budget Profit,Cogs,Profit,Sales,Total Expenses,Date
7,Espresso,Regular Espresso,Regular,Small Market,East,New Hampshire,40,0,20,-16,45,41,01/12/10 0:00
1,Coffee,Amaretto,Regular,Small Market,East,New Hampshire,110,50,52,37,127,38,01/12/10 0:00
2,Coffee,Columbian,Regular,Small Market,East,New Hampshire,100,30,48,28,122,46,01/12/10 0:00
11,Tea,Darjeeling,Regular,Major Market,East,New York,210,90,86,89,210,35,01/12/10 0:00
12,Tea,Earl Grey,Regular,Major Market,East,New York,310,150,123,133,302,46,01/12/10 0:00
13,Tea,Green Tea,Regular,Major Market,East,New York,130,60,54,52,133,27,01/12/10 0:00
9,Herbal Tea,Lemon,Decaf,Major Market,East,New York,540,210,294,309,747,144,01/12/10 0:00
10,Herbal Tea,Mint,Decaf,Major Market,East,New York,100,-150,241,-189,148,96,01/12/10 0:00
5,Espresso,Caffe Mocha,Regular,Major Market,East,New York,60,-210,135,-224,66,155,01/12/10 0:00
7,Espresso,Regular Espresso,Regular,Major Market,East,New York,640,320,250,312,657,95,01/12/10 0:00
2,Coffee,Columbian,Regular,Major Market,East,New York,620,250,279,271,699,149,01/12/10 0:00
2,Coffee,Columbian,Regular,Small Market,South,Louisiana,140,70,49,46,120,25,01/12/10 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,Louisiana,100,50,34,31,85,20,01/12/10 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,South,Louisiana,190,70,94,77,214,43,01/12/10 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,South,Louisiana,140,30,68,26,153,59,01/12/10 0:00
4,Espresso,Caffe Latte,Regular,Small Market,South,Louisiana,100,0,55,-3,131,79,01/12/10 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,South,Louisiana,80,20,41,31,107,35,01/12/10 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,South,Louisiana,80,20,43,27,106,36,01/12/10 0:00
2,Coffee,Columbian,Regular,Small Market,South,New Mexico,140,50,48,27,122,47,01/12/10 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,New Mexico,190,40,92,16,160,52,01/12/10 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,South,New Mexico,30,10,16,9,41,16,01/12/10 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,South,New Mexico,60,20,31,7,69,31,01/12/10 0:00
4,Espresso,Caffe Latte,Regular,Small Market,South,New Mexico,30,-10,20,-15,45,40,01/12/10 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,South,New Mexico,90,10,49,-5,118,74,01/12/10 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,South,New Mexico,60,0,38,12,89,39,01/12/10 0:00
2,Coffee,Columbian,Regular,Small Market,South,Oklahoma,220,100,81,66,185,38,01/12/10 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,Oklahoma,90,50,33,28,82,21,01/12/10 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,South,Oklahoma,130,20,65,22,145,58,01/12/10 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,South,Oklahoma,230,30,105,20,250,125,01/12/10 0:00
4,Espresso,Caffe Latte,Regular,Small Market,South,Oklahoma,240,90,134,121,320,65,01/12/10 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,South,Oklahoma,50,20,29,24,73,20,01/12/10 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,South,Oklahoma,170,60,88,72,221,61,01/12/10 0:00
2,Coffee,Columbian,Regular,Major Market,South,Texas,620,240,241,188,525,96,01/12/10 0:00
3,Coffee,Decaf Irish Cream,Decaf,Major Market,South,Texas,110,40,43,30,99,26,01/12/10 0:00
8,Herbal Tea,Chamomile,Decaf,Major Market,South,Texas,110,30,54,28,127,45,01/12/10 0:00
9,Herbal Tea,Lemon,Decaf,Major Market,South,Texas,90,30,41,24,101,36,01/12/10 0:00
4,Espresso,Caffe Latte,Regular,Major Market,South,Texas,120,30,67,47,168,54,01/12/10 0:00
5,Espresso,Caffe Mocha,Regular,Major Market,South,Texas,230,110,123,133,302,46,01/12/10 0:00
6,Espresso,Decaf Espresso,Decaf,Major Market,South,Texas,100,40,54,52,133,27,01/12/10 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Utah,110,40,52,36,127,39,01/12/10 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,West,Utah,110,40,48,28,122,46,01/12/10 0:00
10,Herbal Tea,Mint,Decaf,Small Market,West,Utah,140,20,92,17,160,51,01/12/10 0:00
11,Tea,Darjeeling,Regular,Small Market,West,Utah,80,0,49,-4,118,73,01/12/10 0:00
12,Tea,Earl Grey,Regular,Small Market,West,Utah,60,10,38,12,89,39,01/12/10 0:00
13,Tea,Green Tea,Regular,Small Market,West,Utah,30,0,20,-15,45,40,01/12/10 0:00
1,Coffee,Amaretto,Regular,Small Market,West,Utah,160,50,63,36,139,40,01/12/10 0:00
2,Coffee,Columbian,Regular,Small Market,West,Utah,130,50,49,21,114,44,01/12/10 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Utah,180,50,68,26,153,59,01/12/10 0:00
4,Espresso,Caffe Latte,Regular,Small Market,West,Utah,70,30,31,26,77,20,01/12/10 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,West,Utah,200,70,94,77,214,43,01/12/10 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Utah,110,50,50,47,123,26,01/12/10 0:00
8,Herbal Tea,Chamomile,Decaf,Major Market,West,California,190,80,86,89,210,35,01/12/10 0:00
9,Herbal Tea,Lemon,Decaf,Major Market,West,California,480,170,241,188,525,96,01/12/10 0:00
10,Herbal Tea,Mint,Decaf,Major Market,West,California,90,30,43,29,99,27,01/12/10 0:00
11,Tea,Darjeeling,Regular,Major Market,West,California,220,110,123,134,302,45,01/12/10 0:00
12,Tea,Earl Grey,Regular,Major Market,West,California,90,50,54,53,133,26,01/12/10 0:00
13,Tea,Green Tea,Regular,Major Market,West,California,120,50,67,47,168,54,01/12/10 0:00
1,Coffee,Amaretto,Regular,Major Market,West,California,120,-90,127,-88,102,63,01/12/10 0:00
2,Coffee,Columbian,Regular,Major Market,West,California,830,350,279,271,699,149,01/12/10 0:00
3,Coffee,Decaf Irish Cream,Decaf,Major Market,West,California,220,-150,224,-149,192,117,01/12/10 0:00
4,Espresso,Caffe Latte,Regular,Major Market,West,California,480,160,250,157,501,94,01/12/10 0:00
5,Espresso,Caffe Mocha,Regular,Major Market,West,California,310,40,135,31,322,156,01/12/10 0:00
6,Espresso,Decaf Espresso,Decaf,Major Market,West,California,550,210,247,216,576,113,01/12/10 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Nevada,290,30,135,32,322,155,01/12/10 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,West,Nevada,490,170,224,194,534,116,01/12/10 0:00
10,Herbal Tea,Mint,Decaf,Small Market,West,Nevada,290,120,127,122,312,63,01/12/10 0:00
11,Tea,Darjeeling,Regular,Small Market,West,Nevada,420,150,247,215,576,114,01/12/10 0:00
12,Tea,Earl Grey,Regular,Small Market,West,Nevada,360,100,250,157,501,94,01/12/10 0:00
13,Tea,Green Tea,Regular,Small Market,West,Nevada,0,-320,294,-408,31,145,01/12/10 0:00
2,Coffee,Columbian,Regular,Small Market,West,Nevada,100,20,39,1,88,48,01/12/10 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Nevada,80,30,31,8,69,30,01/12/10 0:00
4,Espresso,Caffe Latte,Regular,Small Market,West,Nevada,40,30,0,31,43,12,01/12/10 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,West,Nevada,30,10,16,10,41,15,01/12/10 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Nevada,50,20,23,17,58,18,01/12/10 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Oregon,50,20,24,19,60,17,01/12/10 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,West,Oregon,170,70,81,66,185,38,01/12/10 0:00
11,Tea,Darjeeling,Regular,Small Market,West,Oregon,50,30,29,25,73,19,01/12/10 0:00
12,Tea,Earl Grey,Regular,Small Market,West,Oregon,160,60,88,73,221,60,01/12/10 0:00
13,Tea,Green Tea,Regular,Small Market,West,Oregon,230,100,134,121,320,65,01/12/10 0:00
1,Coffee,Amaretto,Regular,Small Market,West,Oregon,130,20,47,-7,112,72,01/12/10 0:00
2,Coffee,Columbian,Regular,Small Market,West,Oregon,110,20,41,1,98,56,01/12/10 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Oregon,120,50,41,25,101,35,01/12/10 0:00
4,Espresso,Caffe Latte,Regular,Small Market,West,Oregon,90,10,46,6,103,51,01/12/10 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,West,Oregon,120,40,54,28,127,45,01/12/10 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Oregon,290,80,153,87,306,66,01/12/10 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Washington,260,110,115,105,289,69,01/12/10 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,West,Washington,110,50,49,46,120,25,01/12/10 0:00
11,Tea,Darjeeling,Regular,Small Market,West,Washington,70,20,41,30,107,36,01/12/10 0:00
12,Tea,Earl Grey,Regular,Small Market,West,Washington,70,20,43,28,106,35,01/12/10 0:00
13,Tea,Green Tea,Regular,Small Market,West,Washington,90,-10,55,-3,131,79,01/12/10 0:00
2,Coffee,Columbian,Regular,Small Market,West,Washington,200,80,72,58,176,46,01/12/10 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Washington,290,50,105,20,250,125,01/12/10 0:00
4,Espresso,Caffe Latte,Regular,Small Market,West,Washington,50,20,24,13,56,19,01/12/10 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,West,Washington,140,30,65,23,145,57,01/12/10 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Washington,170,60,80,51,176,45,01/12/10 0:00
8,Herbal Tea,Chamomile,Decaf,Major Market,Central,Colorado,300,110,170,154,382,76,01/01/11 0:00
9,Herbal Tea,Lemon,Decaf,Major Market,Central,Colorado,130,20,63,0,168,91,01/01/11 0:00
10,Herbal Tea,Mint,Decaf,Major Market,Central,Colorado,120,40,60,51,157,49,01/01/11 0:00
11,Tea,Darjeeling,Regular,Major Market,Central,Colorado,110,20,58,26,145,58,01/01/11 0:00
12,Tea,Earl Grey,Regular,Major Market,Central,Colorado,120,40,64,56,157,42,01/01/11 0:00
13,Tea,Green Tea,Regular,Major Market,Central,Colorado,80,30,44,47,112,27,01/01/11 0:00
5,Espresso,Caffe Mocha,Regular,Major Market,Central,Colorado,150,70,54,84,150,27,01/01/11 0:00
6,Espresso,Decaf Espresso,Decaf,Major Market,Central,Colorado,210,80,72,83,201,58,01/01/11 0:00
1,Coffee,Amaretto,Regular,Major Market,Central,Colorado,220,100,89,146,245,38,01/01/11 0:00
2,Coffee,Columbian,Regular,Major Market,Central,Colorado,190,80,83,106,213,41,01/01/11 0:00
3,Coffee,Decaf Irish Cream,Decaf,Major Market,Central,Colorado,240,110,95,157,262,40,01/01/11 0:00
8,Herbal Tea,Chamomile,Decaf,Major Market,Central,Illinois,190,100,89,148,245,37,01/01/11 0:00
9,Herbal Tea,Lemon,Decaf,Major Market,Central,Illinois,160,60,83,106,213,41,01/01/11 0:00
10,Herbal Tea,Mint,Decaf,Major Market,Central,Illinois,200,100,95,157,262,40,01/01/11 0:00
11,Tea,Darjeeling,Regular,Major Market,Central,Illinois,110,50,54,83,150,28,01/01/11 0:00
12,Tea,Earl Grey,Regular,Major Market,Central,Illinois,150,40,72,84,201,57,01/01/11 0:00
5,Espresso,Caffe Mocha,Regular,Major Market,Central,Illinois,640,260,234,316,611,114,01/01/11 0:00
6,Espresso,Decaf Espresso,Decaf,Major Market,Central,Illinois,530,180,228,218,510,92,01/01/11 0:00
2,Coffee,Columbian,Regular,Major Market,Central,Illinois,360,130,144,173,386,94,01/01/11 0:00
3,Coffee,Decaf Irish Cream,Decaf,Major Market,Central,Illinois,240,100,95,136,262,55,01/01/11 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,Central,Iowa,480,200,234,315,611,116,01/01/11 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,Central,Iowa,200,90,95,134,262,56,01/01/11 0:00
11,Tea,Darjeeling,Regular,Small Market,Central,Iowa,400,140,228,220,510,91,01/01/11 0:00
12,Tea,Earl Grey,Regular,Small Market,Central,Iowa,480,160,245,273,611,132,01/01/11 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,Central,Iowa,50,30,17,17,48,16,01/01/11 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,Central,Iowa,50,30,17,16,48,17,01/01/11 0:00
1,Coffee,Amaretto,Regular,Small Market,Central,Iowa,40,20,18,17,50,17,01/01/11 0:00
2,Coffee,Columbian,Regular,Small Market,Central,Iowa,60,20,28,8,69,30,01/01/11 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,Central,Iowa,50,20,23,19,60,20,01/01/11 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,Central,Missouri,70,0,37,-17,101,67,01/01/11 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,Central,Missouri,80,-20,88,-61,111,52,01/01/11 0:00
11,Tea,Darjeeling,Regular,Small Market,Central,Missouri,70,10,35,14,92,40,01/01/11 0:00
12,Tea,Earl Grey,Regular,Small Market,Central,Missouri,50,-10,29,-14,73,47,01/01/11 0:00
13,Tea,Green Tea,Regular,Small Market,Central,Missouri,60,0,34,-6,85,48,01/01/11 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,Central,Missouri,140,70,50,75,138,26,01/01/11 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,Central,Missouri,130,60,46,70,128,24,01/01/11 0:00
2,Coffee,Columbian,Regular,Small Market,Central,Missouri,190,40,85,61,213,69,01/01/11 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,Central,Missouri,170,50,78,73,190,47,01/01/11 0:00
8,Herbal Tea,Chamomile,Decaf,Major Market,Central,Ohio,70,50,32,45,90,20,01/01/11 0:00
9,Herbal Tea,Lemon,Decaf,Major Market,Central,Ohio,70,50,32,45,90,20,01/01/11 0:00
11,Tea,Darjeeling,Regular,Major Market,Central,Ohio,180,60,84,106,235,61,01/01/11 0:00
12,Tea,Earl Grey,Regular,Major Market,Central,Ohio,170,60,84,104,224,51,01/01/11 0:00
5,Espresso,Caffe Mocha,Regular,Major Market,Central,Ohio,400,140,170,154,382,76,01/01/11 0:00
6,Espresso,Decaf Espresso,Decaf,Major Market,Central,Ohio,150,40,58,25,145,59,01/01/11 0:00
1,Coffee,Amaretto,Regular,Major Market,Central,Ohio,140,50,60,53,157,48,01/01/11 0:00
2,Coffee,Columbian,Regular,Major Market,Central,Ohio,140,50,57,65,157,43,01/01/11 0:00
3,Coffee,Decaf Irish Cream,Decaf,Major Market,Central,Ohio,150,20,63,0,168,91,01/01/11 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,Central,Wisconsin,150,80,67,109,201,45,01/01/11 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,Central,Wisconsin,70,50,33,44,91,21,01/01/11 0:00
11,Tea,Darjeeling,Regular,Small Market,Central,Wisconsin,130,50,61,73,168,44,01/01/11 0:00
12,Tea,Earl Grey,Regular,Small Market,Central,Wisconsin,150,10,75,11,201,103,01/01/11 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,Central,Wisconsin,170,50,69,59,168,45,01/01/11 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,Central,Wisconsin,120,50,48,53,123,29,01/01/11 0:00
1,Coffee,Amaretto,Regular,Small Market,Central,Wisconsin,120,30,54,20,134,56,01/01/11 0:00
2,Coffee,Columbian,Regular,Small Market,Central,Wisconsin,190,20,79,14,213,107,01/01/11 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,Central,Wisconsin,180,60,77,79,201,55,01/01/11 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,East,Connecticut,140,40,85,62,213,68,01/01/11 0:00
10,Herbal Tea,Mint,Decaf,Small Market,East,Connecticut,130,50,78,73,190,47,01/01/11 0:00
11,Tea,Darjeeling,Regular,Small Market,East,Connecticut,130,60,50,73,138,27,01/01/11 0:00
13,Tea,Green Tea,Regular,Small Market,East,Connecticut,100,40,38,55,105,22,01/01/11 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,East,Connecticut,170,20,75,11,201,103,01/01/11 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,East,Connecticut,120,40,55,47,145,47,01/01/11 0:00
2,Coffee,Columbian,Regular,Small Market,East,Connecticut,290,130,124,179,347,75,01/01/11 0:00
8,Herbal Tea,Chamomile,Decaf,Major Market,East,Florida,80,30,48,53,123,29,01/01/11 0:00
9,Herbal Tea,Lemon,Decaf,Major Market,East,Florida,90,20,54,20,134,56,01/01/11 0:00
10,Herbal Tea,Mint,Decaf,Major Market,East,Florida,110,40,69,61,168,44,01/01/11 0:00
11,Tea,Darjeeling,Regular,Major Market,East,Florida,80,40,32,44,90,21,01/01/11 0:00
13,Tea,Green Tea,Regular,Major Market,East,Florida,80,40,33,44,91,21,01/01/11 0:00
5,Espresso,Caffe Mocha,Regular,Major Market,East,Florida,180,30,79,14,213,107,01/01/11 0:00
6,Espresso,Decaf Espresso,Decaf,Major Market,East,Florida,170,60,77,78,201,56,01/01/11 0:00
2,Coffee,Columbian,Regular,Major Market,East,Florida,190,70,84,106,235,61,01/01/11 0:00
3,Coffee,Decaf Irish Cream,Decaf,Major Market,East,Florida,190,70,84,104,224,51,01/01/11 0:00
9,Herbal Tea,Lemon,Decaf,Major Market,East,Massachusetts,100,30,58,26,145,58,01/01/11 0:00
11,Tea,Darjeeling,Regular,Major Market,East,Massachusetts,80,40,32,45,90,20,01/01/11 0:00
13,Tea,Green Tea,Regular,Major Market,East,Massachusetts,80,40,32,45,90,20,01/01/11 0:00
5,Espresso,Caffe Mocha,Regular,Major Market,East,Massachusetts,120,-10,63,-36,141,90,01/01/11 0:00
7,Espresso,Regular Espresso,Regular,Major Market,East,Massachusetts,330,110,170,156,382,75,01/01/11 0:00
2,Coffee,Columbian,Regular,Major Market,East,Massachusetts,460,360,72,572,553,58,01/01/11 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,East,New Hampshire,50,0,34,-6,85,48,01/01/11 0:00
11,Tea,Darjeeling,Regular,Small Market,East,New Hampshire,40,20,18,16,50,18,01/01/11 0:00
13,Tea,Green Tea,Regular,Small Market,East,New Hampshire,40,20,17,17,48,16,01/01/11 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,East,New Hampshire,80,0,37,-16,101,66,01/01/11 0:00
7,Espresso,Regular Espresso,Regular,Small Market,East,New Hampshire,60,0,29,-12,73,46,01/01/11 0:00
1,Coffee,Amaretto,Regular,Small Market,East,New Hampshire,80,30,38,31,104,37,01/01/11 0:00
2,Coffee,Columbian,Regular,Small Market,East,New Hampshire,110,40,48,39,134,49,01/01/11 0:00
9,Herbal Tea,Lemon,Decaf,Major Market,East,New York,370,100,245,173,540,133,01/01/11 0:00
10,Herbal Tea,Mint,Decaf,Major Market,East,New York,140,-70,207,-176,201,90,01/01/11 0:00
11,Tea,Darjeeling,Regular,Major Market,East,New York,250,120,95,157,262,40,01/01/11 0:00
12,Tea,Earl Grey,Regular,Major Market,East,New York,230,110,89,146,245,38,01/01/11 0:00
13,Tea,Green Tea,Regular,Major Market,East,New York,140,70,54,84,150,27,01/01/11 0:00
5,Espresso,Caffe Mocha,Regular,Major Market,East,New York,50,-170,105,-268,68,134,01/01/11 0:00
7,Espresso,Regular Espresso,Regular,Major Market,East,New York,480,200,228,273,548,91,01/01/11 0:00
2,Coffee,Columbian,Regular,Major Market,East,New York,640,260,271,408,759,152,01/01/11 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,South,Louisiana,100,40,49,55,125,29,01/01/11 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,South,Louisiana,180,40,85,62,213,68,01/01/11 0:00
2,Coffee,Columbian,Regular,Small Market,South,Louisiana,100,50,34,47,95,22,01/01/11 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,Louisiana,100,50,33,44,91,21,01/01/11 0:00
4,Espresso,Caffe Latte,Regular,Small Market,South,Louisiana,150,10,75,12,201,102,01/01/11 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,South,Louisiana,150,80,67,109,201,45,01/01/11 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,South,Louisiana,120,50,61,75,168,43,01/01/11 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,South,New Mexico,40,20,18,17,50,17,01/01/11 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,South,New Mexico,60,20,28,6,69,32,01/01/11 0:00
2,Coffee,Columbian,Regular,Small Market,South,New Mexico,150,50,48,41,134,48,01/01/11 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,New Mexico,120,-30,88,-61,111,52,01/01/11 0:00
4,Espresso,Caffe Latte,Regular,Small Market,South,New Mexico,50,0,29,-12,73,46,01/01/11 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,South,New Mexico,70,-10,37,-16,101,66,01/01/11 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,South,New Mexico,70,10,35,14,92,40,01/01/11 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,South,Oklahoma,110,20,54,20,134,56,01/01/11 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,South,Oklahoma,180,30,79,16,213,106,01/01/11 0:00
2,Coffee,Columbian,Regular,Small Market,South,Oklahoma,120,50,44,45,112,28,01/01/11 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,Oklahoma,100,50,32,44,90,21,01/01/11 0:00
4,Espresso,Caffe Latte,Regular,Small Market,South,Oklahoma,170,70,84,103,224,52,01/01/11 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,South,Oklahoma,60,40,32,44,90,21,01/01/11 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,South,Oklahoma,180,70,84,104,235,62,01/01/11 0:00
8,Herbal Tea,Chamomile,Decaf,Major Market,South,Texas,130,50,60,51,157,49,01/01/11 0:00
9,Herbal Tea,Lemon,Decaf,Major Market,South,Texas,130,50,57,65,157,43,01/01/11 0:00
2,Coffee,Columbian,Regular,Major Market,South,Texas,560,220,207,248,506,90,01/01/11 0:00
3,Coffee,Decaf Irish Cream,Decaf,Major Market,South,Texas,230,100,83,106,213,41,01/01/11 0:00
4,Espresso,Caffe Latte,Regular,Major Market,South,Texas,150,50,72,83,201,58,01/01/11 0:00
5,Espresso,Caffe Mocha,Regular,Major Market,South,Texas,180,90,89,148,245,37,01/01/11 0:00
6,Espresso,Decaf Espresso,Decaf,Major Market,South,Texas,110,60,54,84,150,27,01/01/11 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Utah,80,30,38,33,104,36,01/01/11 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,West,Utah,100,30,48,39,134,49,01/01/11 0:00
10,Herbal Tea,Mint,Decaf,Small Market,West,Utah,80,-30,88,-62,111,54,01/01/11 0:00
11,Tea,Darjeeling,Regular,Small Market,West,Utah,60,0,37,-16,101,66,01/01/11 0:00
12,Tea,Earl Grey,Regular,Small Market,West,Utah,50,10,35,14,92,40,01/01/11 0:00
13,Tea,Green Tea,Regular,Small Market,West,Utah,40,10,29,-14,73,47,01/01/11 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Utah,110,50,50,73,138,27,01/01/11 0:00
1,Coffee,Amaretto,Regular,Small Market,West,Utah,210,80,78,73,190,47,01/01/11 0:00
2,Coffee,Columbian,Regular,Small Market,West,Utah,160,70,55,47,145,47,01/01/11 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Utah,230,70,85,61,213,69,01/01/11 0:00
4,Espresso,Caffe Latte,Regular,Small Market,West,Utah,100,40,46,69,128,25,01/01/11 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,West,Utah,100,40,49,53,125,30,01/01/11 0:00
8,Herbal Tea,Chamomile,Decaf,Major Market,West,California,200,100,95,159,262,39,01/01/11 0:00
9,Herbal Tea,Lemon,Decaf,Major Market,West,California,390,160,207,249,506,89,01/01/11 0:00
10,Herbal Tea,Mint,Decaf,Major Market,West,California,160,60,83,104,213,42,01/01/11 0:00
11,Tea,Darjeeling,Regular,Major Market,West,California,140,80,89,146,245,38,01/01/11 0:00
12,Tea,Earl Grey,Regular,Major Market,West,California,90,60,54,84,150,27,01/01/11 0:00
13,Tea,Green Tea,Regular,Major Market,West,California,120,50,72,84,201,57,01/01/11 0:00
